가구번호,시도,주택층수,거주층수,주택방향,건축년도,침실(방수),거실수,욕실수,주택소유형태,현주택 거주년수,주 난방방식,주 난방연료,보조 난방방식(택1),보조 난방방식(택2),냉방방식,에어컨 설정 온도,주 취사연료,경제활동 가구원수,65세 이상 노인수,가구주성별,가구주교육정도,가구주직업,가구특성1,가구특성2,연간에너지소비량계,연간일반전력소비량,연간심야전력소비량,연간도시가스소비량,연간석유소비량계,연간프로판소비량,자가용 총 보유대수,연간지역난방소비량,연간연탄소비량,주난방시설,가중치,최종가중치,도시규모,주택형태,주택면적,가구원수,가구원구성,가구주연령대,가구 월평균소득
22015039,22,3,2,6,3,4,1,1,,15,1,5,,1,3,19,4,2,0,2,2,5,1,,11410.9517,3554.095,0,801,0,0,1,0,0,3,2321.778621,1693.53654,2,2,3,4,3,4,3
22015044,22,2,1,6,4,2,1,1,,15,1,5,,1,1,,4,1,1,2,1,5,3,,11738.6774,3595.59,0,829,0,0,1,0,0,3,9185.630732,16973.26225,2,1,2,2,5,5,1
22015046,22,2,1,6,3,3,1,1,,10,1,2,,1,3,23,3,1,1,2,1,3,1,,8466.7261,3318.635,0,0,400,174,1,0,0,2,9185.630732,6421.9947,2,1,3,3,3,5,2
22015047,22,2,1,6,2,3,1,1,,8,1,2,,1,3,25,3,2,0,2,3,1,1,,10459.4765,3411.275,0,0,582,200,1,0,0,2,9185.630732,6956.623928,2,1,3,2,2,2,2
22015049,22,2,1,5,3,1,1,0,,1,1,2,,1,1,,3,2,1,1,3,1,1,,10181.2835,3536.725,0,0,730,60,0,0,0,2,9185.630732,6421.9947,2,1,1,3,5,1,1
22015051,22,2,1,6,2,1,1,0,,6,1,5,,1,3,24,4,1,0,2,2,1,1,,7451.7304,3865.79,0,395.7,0,0,1,0,0,3,9185.630732,15668.83611,2,1,2,3,3,4,2
22015059,22,5,5,5,3,2,1,1,,5,1,5,,1,3,20,4,0,0,999999,999999,999999,999999,,18194.7349,3619.715,0,1446,0,0,0,0,0,3,9259.8912,9092.84617,2,3,2,3,5,3,2
22015060,22,20,9,1,4,3,1,2,,1,1,5,,1,1,,4,2,0,1,3,3,1,,12349.8555,3420.925,0,902,0,0,2,0,0,3,9259.8912,9092.84617,2,3,4,3,3,4,3
22015061,22,9,4,5,5,3,1,2,,4,1,5,,1,3,24,4,2,0,1,3,1,1,,12007.3041,3337.935,0,876,0,0,1,0,0,3,9259.8912,9092.84617,2,3,4,3,3,4,3
22015062,22,5,1,5,4,2,1,1,,4,1,5,,1,3,20,4,2,0,1,2,1,1,,11491.6835,3150.725,0,842,0,0,0,0,0,3,9259.8912,4637.505637,2,3,2,4,3,4,3
22015063,22,20,16,3,4,3,1,2,,12,1,5,,1,1,,4,0,0,2,1,5,2,,8538.8685,3391.975,0,539,0,0,0,0,0,3,9259.8912,27969.53568,2,3,4,1,1,5,1
22015064,22,5,5,5,6,3,1,2,,3,1,5,,1,1,,4,2,0,1,3,3,1,,9995.206911,4169.765,0,614.4975083,0,0,0,0,0,3,2321.778621,1693.53654,2,2,4,4,3,4,3
22015065,22,2,1,3,4,3,1,2,,7,1,2,,1,3,20,3,1,0,1,2,3,1,,9036.5053,3326.355,0,0,486,158,0,0,0,2,9185.630732,6956.623928,2,1,5,2,2,4,2
22015066,22,2,2,3,3,3,1,1,,15,1,5,,1,3,26,4,2,0,1,2,1,1,,10995.4816,3362.06,0,777,0,0,0,0,0,3,9185.630732,7991.371944,2,1,3,4,3,4,2
22015067,22,4,4,3,4,2,1,1,,17,1,5,,1,3,26,4,1,0,1,3,5,1,,14084.9986,3777.01,0,1039,0,0,1,0,0,3,2321.778621,3596.98435,2,2,3,2,2,4,3
22015068,22,18,16,1,4,3,1,2,,7,1,5,,1,3,20,4,2,0,1,3,1,1,,16973.9325,3546.375,0,1335,0,0,2,0,0,3,9259.8912,4637.505637,2,3,4,4,3,4,3
22015069,22,2,1,3,3,4,1,2,,18,1,2,,1,3,25,3,2,0,1,3,3,1,,13183.1983,3490.405,0,0,1050,79,1,0,0,2,9185.630732,3275.326126,2,1,4,4,3,4,3
22015070,22,3,2,3,2,3,1,1,,9,1,2,,1,3,18,3,1,1,1,3,3,1,,10474.9256,3323.46,0,0,750,85,1,0,0,2,2321.778621,840.2015398,2,2,3,4,4,2,2
22015071,22,5,2,3,3,3,1,1,,4,1,5,,1,3,26,4,1,0,2,2,999999,1,,13207.4226,3641.91,0,966,0,0,1,0,0,3,9259.8912,27969.53568,2,3,3,1,1,4,2
22015072,22,2,2,3,4,2,1,1,,4,1,2,,1,3,25,3,3,0,1,3,3,1,,9099.8242,3047.47,0,0,600,100,2,0,0,2,2321.778621,694.1091609,2,2,2,4,3,4,3
22015073,22,3,2,5,4,3,1,1,,11,1,5,,1,3,26,4,3,1,1,3,1,1,,18081.5799,3281.965,0,1463,0,0,1,0,0,3,2321.778621,2049.983041,2,2,3,4,4,4,3
22015074,22,4,4,5,5,4,1,2,,11,1,5,,1,3,24,4,1,0,1,3,1,1,,10341.796,3705.6,0,686,0,0,1,0,0,3,2321.778621,1693.53654,2,2,5,4,3,3,2
22015075,22,1,1,5,1,3,1,1,,6,1,1,,1,1,,3,1,1,1,1,5,1,,14083.8455,1490.925,0,0,0,85,0,0,2617.2,1,9185.630732,3619.834537,2,1,2,2,2,5,1
22015076,22,3,1,6,5,3,1,1,,8,1,5,,1,3,26,4,2,0,1,2,3,1,,7645.7641,3723.935,0,426,0,0,1,0,0,3,2321.778621,2049.983041,2,2,3,4,3,4,3
22016005,22,2,1,7,4,2,1,1,,4,1,5,,1,3,26,4,1,0,1,1,3,1,,13415.8188,3775.08,0,975,0,0,1,0,0,3,9185.630732,16973.26225,2,1,2,2,2,4,2
22016008,22,5,4,2,3,2,1,1,,12,1,5,,1,3,22,4,1,0,2,2,1,3,,15023.0513,3557.955,0,1147,0,0,0,0,0,3,9259.8912,9849.823021,2,3,2,2,5,3,2
22016011,22,2,2,1,3,3,1,1,,6,1,2,,1,3,20,3,1,0,1,3,3,1,,11076.0879,3301.265,0,0,800,100,1,0,0,2,9185.630732,6421.9947,2,1,3,3,3,4,3
22016016,22,2,1,2,3,2,1,1,,9,1,5,,1,1,,4,0,1,2,1,5,6,7,6967.1032,3250.12,0,400,0,0,0,0,0,3,9185.630732,16973.26225,2,1,2,2,5,5,1
22016029,22,5,2,6,5,3,1,1,,7,1,5,,1,1,,4,1,0,1,3,1,1,,15780.4744,3335.04,0,1238,0,0,1,0,0,3,2321.778621,1693.53654,2,2,2,4,3,3,2
22016032,22,2,2,1,3,4,1,1,,3,1,5,,1,3,25,4,0,2,1,3,5,1,,17362.4447,3525.145,0,1374,0,0,1,0,0,3,9185.630732,16973.26225,2,1,4,2,2,5,2
22016034,22,18,9,3,5,3,1,2,,3,2,6,,1,3,23,4,2,0,2,1,2,1,,10031.6283,3683.405,0,130,0,0,2,5508,0,4,9259.8912,8641.643201,2,3,3,3,3,5,2
22016036,22,12,5,3,3,3,1,1,,6,1,5,,1,3,21,4,1,0,2,2,1,1,,3834.25856,3435.4,0,84.35422434,0,0,1,0,0,3,9259.8912,9849.823021,2,3,3,2,2,4,1
22016038,22,4,2,5,2,3,1,1,,12,1,5,,1,3,20,4,2,0,1,4,1,1,,13935.103,3445.05,0,1052,0,0,0,0,0,3,2321.778621,3596.98435,2,2,4,2,2,1,3
22016039,22,4,3,5,2,3,1,1,,5,1,5,,1,3,21,4,2,0,1,2,3,3,,10084.077,3502.95,0,678,0,0,1,0,0,3,2321.778621,2049.983041,2,2,4,4,4,4,3
22016041,22,9,3,5,5,3,1,2,,4,1,5,,1,3,20,4,2,0,1,3,3,1,,7196.6692,3674.72,0,387,0,0,1,0,0,3,9259.8912,9092.84617,2,3,4,3,3,4,3
22016042,22,5,4,2,3,2,1,1,,3,1,5,,1,1,,4,1,0,1,3,2,1,,11031.89407,3572.43,0,763.1451836,0,0,0,0,0,3,9259.8912,27969.53568,2,3,2,1,1,2,2
22016043,22,15,7,6,4,2,1,1,,3,1,5,,1,1,,4,2,0,2,3,1,1,,8752.2653,3615.855,0,541,0,0,1,0,0,3,9259.8912,9849.823021,2,3,2,2,5,3,2
22016045,22,14,11,3,4,3,1,2,,12,1,5,,1,1,,4,0,0,1,3,5,1,,7685.7819,3552.165,0,444,0,0,1,0,0,3,9259.8912,9849.823021,2,3,4,2,2,4,2
22016046,22,14,13,3,4,3,1,1,,4,1,5,,1,3,24,4,0,1,1,1,5,1,,6966.2668,3697.88,0,363,0,0,0,0,0,3,9259.8912,9849.823021,2,3,3,2,2,5,1
22016048,22,4,2,3,3,2,1,1,,10,1,2,,1,3,23,3,1,0,1,3,1,1,,10725.0599,3281.965,0,0,788,81,1,0,0,2,2321.778621,4186.282985,2,2,2,1,1,3,2
22016050,22,2,1,6,4,2,1,1,,15,1,5,,1,3,20,4,1,0,2,2,1,1,,10410.8603,3567.605,0,704,0,0,1,0,0,3,9185.630732,16973.26225,2,1,2,2,2,4,2
22016055,22,5,1,5,4,4,1,2,,11,1,5,,1,1,,4,3,0,1,3,1,1,,15170.8925,3256.875,0,1186,0,0,1,0,0,3,9259.8912,5613.582987,2,3,5,4,4,4,3
22016056,22,14,11,3,4,3,1,2,,7,1,5,,1,3,20,4,2,0,2,2,3,1,,16117.9127,3351.445,0,1269,0,0,2,0,0,3,9259.8912,4637.505637,2,3,4,4,3,4,2
22016057,22,14,7,3,4,3,1,2,,7,1,5,,1,3,26,4,2,0,1,3,1,1,,12820.5702,3665.07,0,927,0,0,2,0,0,3,9259.8912,9092.84617,2,3,4,3,3,4,4
22016058,22,5,2,3,5,3,1,1,,12,1,5,,1,3,25,4,2,0,1,3,3,1,,17172.5949,3619.715,0,1348,0,0,3,0,0,3,9259.8912,4637.505637,2,3,3,4,3,3,2
22016059,22,3,2,3,4,2,1,1,,5,1,2,,3,3,24,5,3,0,1,2,3,1,,8345.3211,3366.885,0,0,620,0,0,0,0,2,9185.630732,6956.623928,2,1,2,2,2,5,3
22016060,22,21,14,5,5,4,1,2,,9,1,5,,1,3,26,4,1,0,1,4,3,1,,14462.7255,6605.425,0,842,0,0,1,0,0,3,9259.8912,5613.582987,2,3,5,4,3,4,4
22016061,22,2,2,3,2,3,1,1,,7,1,2,,1,3,25,3,2,0,1,3,1,1,,11080.2998,3475.93,0,0,830,66,1,0,0,2,9185.630732,6421.9947,2,1,3,3,3,3,3
22016062,22,3,1,3,1,1,1,1,,6,1,2,,1,3,25,3,1,0,1,2,3,1,,9197.0801,3280.035,0,0,650,55,0,0,0,2,2321.778621,4186.282985,2,2,2,1,1,4,2
22016063,22,5,5,3,5,2,1,1,,7,1,5,,1,3,23,4,2,0,1,3,1,1,,17378.1851,3907.285,0,1344,0,0,1,0,0,3,2321.778621,3596.98435,2,2,2,2,2,4,3
22016064,22,2,2,5,5,4,1,2,,13,1,5,,1,3,26,4,1,0,1,4,1,1,,20684.2065,3700.775,0,1678,0,0,1,0,0,3,9185.630732,7991.371944,2,1,3,4,3,4,4
22016065,22,5,2,6,4,3,1,1,,3,1,5,,1,3,24,4,2,0,1,2,3,1,,12568.879,3869.65,0,886,0,0,1,0,0,3,9259.8912,9849.823021,2,3,3,2,3,4,2
22016066,22,3,1,2,4,3,1,2,,11,1,5,,1,3,26,4,1,0,1,3,1,1,,12389.0157,3611.995,0,890,0,0,1,0,0,3,2321.778621,1693.53654,2,2,3,4,3,2,2
22016067,22,10,7,3,4,3,1,1,,15,1,5,,1,3,25,4,2,1,1,2,1,1,,7441.1375,3498.125,0,425,0,0,1,0,0,3,9259.8912,9849.823021,2,3,3,2,5,3,2
22016068,22,2,1,2,2,2,1,1,,22,1,2,,1,3,28,3,2,0,1,2,3,1,,11952.4745,2658.575,0,0,990,80,2,0,0,2,9185.630732,3275.326126,2,1,2,4,3,4,3
22016069,22,2,2,1,3,4,1,2,,16,1,2,,1,3,26,3,2,0,1,3,3,1,,12024.8499,3185.465,0,0,800,187,1,0,0,2,9185.630732,3275.326126,2,1,5,4,3,4,3
22016070,22,1,1,5,1,2,1,1,,7,1,2,,1,3,25,3,1,0,1,3,3,1,,8889.7851,4679.285,0,0,400,112,1,0,0,2,9185.630732,3964.699228,2,1,2,4,3,4,3
22016071,22,5,5,3,5,3,1,1,,14,1,5,,1,3,26,4,2,0,1,3,3,1,,8362.3802,2410.57,0,603,0,0,0,0,0,3,2321.778621,3596.98435,2,2,3,2,2,4,2
22016072,22,15,1,3,4,4,1,2,,3,1,5,,1,3,26,4,1,0,1,3,1,1,,12486.6765,3604.275,0,900,0,0,1,0,0,3,9259.8912,9092.84617,2,3,5,3,3,3,2
22016073,22,20,17,1,5,3,1,2,,4,2,6,,1,3,20,4,1,0,1,3,1,1,,9751.3045,3623.575,0,121,0,0,1,5373,0,4,9259.8912,4407.384477,2,3,4,4,3,2,2
22016074,22,1,1,2,4,3,1,2,,8,1,5,,1,3,20,4,2,0,1,3,3,1,,18252.8768,3408.38,0,1469,0,0,2,0,0,3,9185.630732,15668.83611,2,1,3,3,3,4,3
22016075,22,2,1,5,2,2,1,1,,3,1,2,,1,3,18,3,2,0,1,2,1,1,,10937.1033,3442.155,0,0,780,93,0,0,0,2,9185.630732,3275.326126,2,1,2,4,3,2,2
22016076,22,15,15,2,3,3,1,1,,20,1,5,,1,3,18,4,2,0,1,3,3,1,,8389.09145,3288.72,0,533.1536194,0,0,1,0,0,3,9259.8912,9092.84617,2,3,2,3,3,4,3
22016077,22,2,1,3,1,3,1,1,,50,1,5,,1,3,26,4,2,0,1,3,1,1,,8600.3659,3803.065,0,511,0,0,1,0,0,3,9185.630732,9673.353113,2,1,5,4,3,5,3
22017004,22,2,2,1,2,4,1,1,,3,1,5,,1,3,26,4,1,0,999999,2,1,1,,11364.1822,3742.27,0,781,0,0,1,0,0,3,9185.630732,16973.26225,2,1,3,2,2,3,2
22017006,22,2,1,1,2,3,1,2,,20,1,5,,1,3,24,4,2,0,1,2,1,1,,4891.0832,3346.62,0,193,0,0,1,0,0,3,9185.630732,15668.83611,2,1,3,3,3,5,2
22017007,22,2,1,1,2,3,1,1,,3,1,5,,1,3,22,4,3,0,2,2,1,1,,3152.7901,3666.035,0,0,0,0,0,0,0,3,9185.630732,7991.371944,2,1,3,4,3,4,2
22017009,22,2,1,3,2,4,1,2,,5,1,5,,1,3,22,4,2,0,2,2,1,1,,16101.9897,3187.395,0,1281,0,0,2,0,0,3,9185.630732,15668.83611,2,1,5,3,3,3,3
22017014,22,2,1,5,3,2,1,1,,27,1,5,,1,1,,4,1,1,1,2,3,1,,7247.8344,3528.04,0,404,0,0,1,0,0,3,9185.630732,16973.26225,2,1,2,2,5,3,2
22017023,22,18,11,3,4,3,1,1,,5,2,6,,1,3,25,4,2,0,1,3,3,1,,10091.3682,3105.37,0,175,0,0,2,5595.5,0,4,9259.8912,9361.057534,2,3,4,2,2,3,4
22017024,22,23,16,3,5,3,1,1,,6,2,6,,1,1,,4,2,0,1,3,3,1,,7315.9263,3413.205,0,99,0,0,2,3348,0,4,9259.8912,9361.057534,2,3,4,2,2,4,3
22017025,22,15,1,6,4,3,1,2,,19,2,6,,1,3,25,4,2,0,1,2,3,1,,10595.6868,3876.405,0,49.95,0,0,2,6741,0,4,9259.8912,9361.057534,2,3,3,2,3,3,3
22017040,22,16,1,1,4,2,1,1,,5,1,5,,1,3,24,4,3,0,1,2,3,1,,9740.1544,3624.54,0,635,0,0,1,0,0,3,9259.8912,4637.505637,2,3,3,4,3,3,3
22017041,22,16,2,1,4,2,1,1,,4,1,5,,1,3,26,4,2,0,1,3,1,1,,16176.1606,3564.71,0,1257,0,0,0,0,0,3,9259.8912,4637.505637,2,3,3,4,3,2,2
22017042,22,16,2,1,4,2,1,1,,4,1,5,,1,1,,4,0,2,1,1,5,1,,8787.0363,3316.705,0,569,0,0,0,0,0,3,9259.8912,9849.823021,2,3,3,2,2,5,1
22017054,22,1,1,3,3,2,1,1,,4,1,2,,1,3,26,3,2,0,1,2,1,1,,7624.4911,3656.385,0,0,400,80,1,0,0,2,9185.630732,6956.623928,2,1,3,2,2,3,2
22017055,22,4,1,1,1,2,1,1,,6,1,5,,1,3,26,4,1,0,1,2,2,3,,8151.3835,3729.725,0,474,0,0,1,0,0,3,2321.778621,3320.549547,2,2,2,3,5,3,1
22017056,22,1,1,1,2,2,1,1,,1,1,2,,1,3,24,3,3,0,1,3,1,1,,10960.8289,3388.115,0,0,825,66,1,0,0,2,9185.630732,3275.326126,2,1,2,4,3,3,3
22017058,22,4,4,1,1,3,1,1,,19,1,5,,1,3,26,4,3,2,1,3,1,1,,15886.5891,3482.685,0,1236,0,0,1,0,0,3,2321.778621,2049.983041,2,2,3,4,4,4,3
22017059,22,2,2,1,1,3,1,1,,14,1,8,,1,3,26,5,2,0,1,3,1,1,,18652.8324,3550.235,18139.105,0,0,0,1,0,0,5,2321.778621,1850.512612,2,2,4,3,3,4,3
22017060,22,2,2,3,4,2,1,1,,22,1,5,,1,3,25,4,0,0,1,2,5,1,,7484.4511,3424.785,0,435.2,0,0,2,0,0,3,9185.630732,16973.26225,2,1,3,2,2,5,3
22017061,22,20,15,3,4,3,1,2,,14,1,5,,1,3,24,4,2,0,1,3,3,1,,10007.0088,3389.08,0,680,0,0,1,0,0,3,9259.8912,4637.505637,2,3,4,4,3,3,2
22017062,22,20,10,3,4,3,1,2,,19,2,6,,1,3,24,4,2,0,1,2,3,1,,11142.4651,3617.785,0,119,0,0,0,6790,0,4,9259.8912,8641.643201,2,3,4,3,3,4,2
22017063,22,20,12,3,4,3,1,2,,19,2,6,,1,3,25,4,3,0,1,1,3,1,,17376.4441,3434.435,0,181,0,0,1,12535,0,4,9259.8912,4407.384477,2,3,4,4,3,5,3
22017064,22,20,13,3,4,3,1,2,,19,2,6,,1,3,25,4,0,2,1,3,5,1,,16188.8651,3617.785,0,99,0,0,1,12045,0,4,9259.8912,9361.057534,2,3,4,2,2,5,2
22017065,22,20,16,3,4,3,1,2,,17,2,6,,1,3,25,4,2,1,1,3,1,1,,15536.8979,3397.765,0,174,0,0,1,10800,0,4,9259.8912,5335.027158,2,3,4,4,4,3,2
22017066,22,20,20,3,4,3,1,2,,14,2,6,,1,3,23,4,1,0,1,3,1,1,,14935.1632,3443.12,0,56,0,0,1,11390,0,4,9259.8912,8641.643201,2,3,4,3,3,4,2
22017067,22,20,7,3,4,3,1,2,,19,2,6,,1,3,25,4,1,2,1,1,5,1,,10330.46702,3486.545,0,106.7150836,0,0,0,6219,0,4,9259.8912,8641.643201,2,3,4,3,3,5,1
22017068,22,16,6,3,4,3,1,1,,7,2,6,,1,3,24,4,0,1,2,1,5,1,,7220.0096,3863.86,0,63,0,0,0,3240,0,4,9259.8912,26581.63828,2,3,3,1,1,5,1
22017069,22,15,15,3,4,3,1,1,,7,2,6,,1,1,,4,2,0,1,3,1,1,,16453.7288,3196.08,0,70,0,0,1,12975,0,4,9259.8912,9361.057534,2,3,3,2,5,2,3
22017070,22,1,1,3,2,4,1,1,,42,1,2,,3,3,24,3,2,2,1,3,5,1,,9609.9556,3902.46,0,0,536,128,1,0,0,2,9185.630732,3964.699228,2,1,3,4,4,5,2
22017071,22,7,2,1,4,2,0,1,,7,2,6,,1,3,26,4,2,0,1,2,2,1,,7630.2924,3257.84,0,85,0,0,1,3942,0,4,9259.8912,5335.027158,2,3,2,4,3,2,2
22017072,22,24,17,5,5,3,1,2,,8,2,6,,1,3,27,4,2,0,1,3,1,1,,9567.1152,3472.07,0,94.5,0,0,1,5595.5,0,4,9259.8912,4407.384477,2,3,4,4,3,3,3
22017073,22,15,8,3,4,3,1,2,,7,1,5,,1,3,27,4,2,0,1,3,4,1,,12349.95931,3439.26,0,900.4981504,0,0,2,0,0,3,9259.8912,9092.84617,2,3,4,3,3,5,3
22017074,22,2,1,1,3,3,1,2,,23,1,2,,1,3,25,3,3,2,1,3,1,1,,13823.1507,3274.245,0,0,1170,60,1,0,0,2,9185.630732,3964.699228,2,1,5,4,3,4,3
22017075,22,2,2,3,3,3,1,1,,28,1,2,,1,3,26,3,4,2,1,3,3,1,,10034.3948,3524.18,0,0,720,56,2,0,0,2,9185.630732,3275.326126,2,1,4,4,3,4,3
22017076,22,1,1,1,3,2,1,1,,14,1,2,,1,3,24,3,2,0,1,2,3,1,,10816.0367,3409.345,0,0,790,78,0,0,0,2,9185.630732,6421.9947,2,1,2,3,3,4,2
22017077,22,5,1,3,5,3,1,1,,4,1,5,,1,3,26,4,4,0,1,3,3,1,,15389.4236,3632.26,0,1176,0,0,1,0,0,3,9259.8912,4637.505637,2,3,3,4,3,4,3
22017078,22,20,12,3,4,3,1,2,,5,1,5,,1,3,26,4,2,2,1,2,5,1,,11061.5361,3511.635,0,771,0,0,1,0,0,3,9259.8912,9092.84617,2,3,4,3,3,5,3
22017079,22,15,14,3,4,3,1,2,,12,1,5,,1,3,23,4,2,0,1,3,1,1,,20487.38,3860,0,1646,0,0,1,0,0,3,9259.8912,9092.84617,2,3,4,3,3,4,4
22017080,22,2,1,3,4,3,1,2,,22,1,5,,1,3,25,4,2,0,1,2,3,1,,15418.625,3811.75,0,1164,0,0,2,0,0,3,9185.630732,15668.83611,2,1,5,3,3,4,4
22017081,22,20,20,5,5,3,1,2,,9,1,5,,1,3,25,4,2,0,1,2,3,1,,2938.6759,3417.065,0,0,0,0,1,0,0,3,9259.8912,4637.505637,2,3,4,4,3,4,3
22017082,22,4,1,6,5,3,1,2,,15,1,5,,1,3,25,4,3,0,1,2,3,1,,16523.6066,3313.81,0,1311,0,0,1,0,0,3,2321.778621,2049.983041,2,2,3,4,3,4,3
22017083,22,1,1,3,1,2,1,1,,11,1,1,,1,1,,3,2,0,1,2,1,1,,10151.1604,3566.64,0,0,0,77,0,0,1368,1,9185.630732,3619.834537,2,1,2,2,2,4,1
22057067,22,1,1,4,4,2,1,2,,4,1,8,,3,3,20,3,0,0,1,3,1,1,,28090.3709,3634.19,27333.625,0,0,121,0,0,0,5,9185.630732,4453.520228,2,1,3,4,3,2,2
23018002,23,12,10,1,3,2,1,1,,13,1,5,,1,1,,4,1,0,2,3,2,1,,2822.4899,3281.965,0,0,0,0,2,0,0,3,8578.344915,10574.57947,2,3,2,3,3,3,2
23018004,23,12,11,1,3,2,1,1,,6,1,5,,1,1,,4,1,0,1,2,1,1,,6088.042425,3785.695,0,271.5575,0,0,0,0,0,3,8578.344915,11454.91019,2,3,2,2,5,1,1
23018008,23,12,11,1,3,2,1,1,,5,1,5,,1,3,22,4,1,0,1,2,1,1,,7597.444031,3555.06,0,435.2917,0,0,1,0,0,3,8578.344915,10574.57947,2,3,2,3,3,1,1
23018011,23,3,1,5,5,4,1,2,,5,1,5,,1,3,23,4,1,0,2,3,1,1,,12215.15263,3090.895,0,916.2975,0,0,1,0,0,3,8577.896333,4921.554097,2,2,4,4,3,3,2
23018012,23,2,2,5,1,2,1,1,,32,1,5,,1,3,24,4,3,0,2,1,1,1,,7284.854776,3312.845,0,425.2932,0,0,1,0,0,3,7606.927742,4677.071778,2,1,2,4,3,5,1
23018013,23,2,1,5,1,4,1,1,,12,1,5,,1,1,,4,1,0,2,3,5,1,,2581.8189,3002.115,0,0,0,0,1,0,0,3,7606.927742,5661.476798,2,1,3,4,3,3,2
23018014,23,2,2,5,5,2,1,1,,9,1,5,,1,3,21,4,3,0,2,2,5,1,,11505.4585,3377.5,0,824.6221,0,0,0,0,0,3,7606.927742,5661.476798,2,1,2,4,3,4,1
23018015,23,2,1,5,1,2,1,1,,24,1,2,,1,1,,3,0,2,2,1,5,4,,5752.6453,3326.355,0,0,207,89,0,0,0,2,7606.927742,4071.469789,2,1,2,2,2,5,1
23018016,23,2,2,5,3,4,1,2,,6,1,5,,1,3,22,4,1,0,2,3,1,1,,15690.91212,3459.525,0,1219.148669,0,0,0,0,0,3,7606.927742,9170.42426,2,1,4,3,3,2,2
23018018,23,2,2,5,1,2,1,1,,4,1,5,,1,3,21,4,2,0,2,2,1,1,,11257.08619,3584.975,0,783.7016,0,0,1,0,0,3,7606.927742,9933.859465,2,1,2,2,2,2,1
23018021,23,2,1,3,2,1,1,1,,3,1,2,,1,3,19,3,1,0,1,2,1,1,,12006.4064,3701.74,0,0,794,153,1,0,0,2,7606.927742,1916.93435,2,1,2,4,3,3,2
23018023,23,2,2,5,1,4,1,1,,9,1,2,,1,1,,3,1,1,2,2,1,2,,10644.8459,3706.565,0,0,640,152,1,0,0,2,7606.927742,11561.33661,2,1,3,1,1,5,2
23018024,23,2,1,6,2,4,1,1,,7,1,2,,1,3,20,3,2,1,2,1,5,1,,11146.422,3647.7,0,0,685,165,1,0,0,2,7606.927742,3758.569915,2,1,3,3,3,5,2
23018025,23,6,2,7,3,2,1,1,,6,1,5,,1,3,23,4,1,0,1,3,1,1,,14434.3082,3394.87,0,1104,0,0,1,0,0,3,8578.344915,5393.214728,2,3,2,4,3,3,2
23018026,23,6,4,7,3,2,1,1,,6,1,5,,1,3,23,4,1,0,2,2,2,1,,12658.4935,3440.225,0,930,0,0,0,0,0,3,8578.344915,5393.214728,2,3,2,4,3,1,2
23018027,23,6,5,7,3,2,1,1,,9,1,5,,1,3,23,4,1,0,1,2,2,1,,3111.2951,3617.785,0,0,0,0,1,0,0,3,8578.344915,10574.57947,2,3,2,3,3,3,2
23018028,23,6,6,7,3,3,1,1,,9,1,5,,1,1,,4,1,0,2,3,1,1,,18583.1623,3258.805,0,1513,0,0,0,0,0,3,8578.344915,5393.214728,2,3,3,4,3,2,2
23018029,23,6,4,7,3,3,1,1,,6,1,5,,1,3,19,4,1,0,2,3,1,1,,11279.8422,3935.27,0,757,0,0,0,0,0,3,8578.344915,5393.214728,2,3,4,4,3,3,2
23018030,23,14,5,2,3,3,1,1,,22,1,5,,1,1,,4,1,0,2,3,1,1,,13801.3978,3398.73,0,1043,0,0,1,0,0,3,8578.344915,32527.33766,2,3,4,1,1,3,2
23018032,23,14,11,2,3,3,1,1,,24,1,5,,1,1,,4,1,0,2,3,5,1,,3448.591828,3377.5,0,52.15166137,0,0,1,0,0,3,8578.344915,11454.91019,2,3,4,2,2,3,3
23018033,23,14,13,2,3,3,1,1,,16,1,5,,1,1,,4,1,0,1,3,2,1,,18340.2201,3376.535,0,1480,0,0,0,0,0,3,8578.344915,5393.214728,2,3,4,4,3,3,3
23018034,23,14,13,2,3,3,1,1,,7,1,5,,1,1,,4,1,0,2,3,2,1,,11279.6025,3449.875,0,797,0,0,1,0,0,3,8578.344915,10574.57947,2,3,4,3,3,3,2
23018035,23,14,14,2,3,3,1,1,,5,1,5,,1,3,25,4,3,0,1,3,1,1,,22242.0738,3244.33,0,1865,0,0,1,0,0,3,8578.344915,5393.214728,2,3,4,4,3,3,2
23018037,23,14,9,4,6,3,1,2,,2,1,5,,1,3,20,4,1,0,1,3,2,1,,20151.3341,3723.935,0,1625,0,0,0,0,0,3,8578.344915,10574.57947,2,3,4,3,3,2,2
23018040,23,14,10,4,6,3,1,2,,4,1,5,,1,3,22,4,1,0,2,3,1,1,,18790.1661,3511.635,0,1512,0,0,1,0,0,3,8578.344915,10574.57947,2,3,4,3,3,3,2
23018043,23,20,2,4,4,5,2,2,,7,2,6,,1,3,21,4,1,0,2,2,5,1,,16902.2869,3310.915,0,430,0,0,0,9570,0,4,8578.344915,5125.593958,2,3,5,4,3,4,3
23018044,23,20,5,4,4,5,2,2,,18,2,6,,1,3,20,4,1,0,1,3,1,1,,14056.0178,3302.23,0,270,0,0,1,8400,0,4,8578.344915,10049.85029,2,3,5,3,3,4,3
23018045,23,20,12,4,4,5,2,2,,12,2,6,,1,3,26,4,1,0,2,2,1,1,,6134.79495,3374.605,0,95.93812558,0,0,0,2232,0,4,8578.344915,30913.27414,2,3,5,1,1,3,3
